label,score
NEGATIVE,0.999478280544281
NEGATIVE,0.9994366765022278
NEGATIVE,0.9995132684707642
NEGATIVE,0.9994437098503113
NEGATIVE,0.9995073080062866
NEGATIVE,0.9993353486061096
NEGATIVE,0.9990918636322021
NEGATIVE,0.9977999329566956
NEGATIVE,0.9995090961456299
NEGATIVE,0.9994445443153381
NEGATIVE,0.9994978904724121
NEGATIVE,0.9994643330574036
NEGATIVE,0.9995094537734985
POSITIVE,0.9873492121696472
NEGATIVE,0.9994910955429077
NEGATIVE,0.999503493309021
POSITIVE,0.9976900815963745
NEGATIVE,0.9995056390762329
NEGATIVE,0.9995021820068359
NEGATIVE,0.9994964599609375
NEGATIVE,0.9995027780532837
NEGATIVE,0.9995027780532837
NEGATIVE,0.9994648098945618
NEGATIVE,0.999487042427063
NEGATIVE,0.9989467263221741
NEGATIVE,0.9994760155677795
NEGATIVE,0.9995073080062866
NEGATIVE,0.9991106390953064
NEGATIVE,0.9971877932548523
NEGATIVE,0.999492883682251
NEGATIVE,0.999504566192627
NEGATIVE,0.9995039701461792
NEGATIVE,0.9994995594024658
NEGATIVE,0.9994776844978333
NEGATIVE,0.9995068311691284
NEGATIVE,0.9995118379592896
NEGATIVE,0.9994871616363525
NEGATIVE,0.9995105266571045
NEGATIVE,0.9995044469833374
NEGATIVE,0.9995131492614746
NEGATIVE,0.9995044469833374
NEGATIVE,0.9994906187057495
NEGATIVE,0.9995015859603882
NEGATIVE,0.9994964599609375
NEGATIVE,0.9995071887969971
NEGATIVE,0.9994829893112183
NEGATIVE,0.9992961883544922
NEGATIVE,0.9995018243789673
NEGATIVE,0.9995044469833374
NEGATIVE,0.9994975328445435
NEGATIVE,0.9995008707046509
NEGATIVE,0.9995104074478149
NEGATIVE,0.9995050430297852
NEGATIVE,0.9994868040084839
NEGATIVE,0.9995033740997314
NEGATIVE,0.9995133876800537
NEGATIVE,0.9988980293273926
POSITIVE,0.9356557130813599
NEGATIVE,0.9994990825653076
NEGATIVE,0.9983647465705872
NEGATIVE,0.9994661211967468
NEGATIVE,0.9993882179260254
NEGATIVE,0.9994940757751465
NEGATIVE,0.999506950378418
NEGATIVE,0.9994913339614868
NEGATIVE,0.9994755387306213
NEGATIVE,0.9994608759880066
NEGATIVE,0.9994526505470276
NEGATIVE,0.9986709356307983
NEGATIVE,0.9994968175888062
NEGATIVE,0.9995050430297852
NEGATIVE,0.9995018243789673
NEGATIVE,0.9946650266647339
NEGATIVE,0.9921157956123352
POSITIVE,0.9853214621543884
POSITIVE,0.9988011121749878
NEGATIVE,0.9995071887969971
NEGATIVE,0.9995007514953613
NEGATIVE,0.9994964599609375
NEGATIVE,0.9994912147521973
NEGATIVE,0.9994090795516968
NEGATIVE,0.9971981048583984
NEGATIVE,0.9995070695877075
NEGATIVE,0.9995062351226807
NEGATIVE,0.9994532465934753
NEGATIVE,0.9995105266571045
NEGATIVE,0.9994363188743591
NEGATIVE,0.9994329810142517
NEGATIVE,0.9995136260986328
NEGATIVE,0.9995088577270508
NEGATIVE,0.9995064735412598
NEGATIVE,0.9995070695877075
NEGATIVE,0.9995030164718628
NEGATIVE,0.9994737505912781
NEGATIVE,0.9993059635162354
NEGATIVE,0.9995059967041016
NEGATIVE,0.9994671940803528
NEGATIVE,0.9995142221450806
NEGATIVE,0.9995002746582031
NEGATIVE,0.9994962215423584
POSITIVE,0.8518159985542297
NEGATIVE,0.9995089769363403
NEGATIVE,0.9993409514427185
NEGATIVE,0.9977602958679199
NEGATIVE,0.9994968175888062
NEGATIVE,0.999504804611206
NEGATIVE,0.9878804087638855
POSITIVE,0.9715650081634521
POSITIVE,0.9895179867744446
NEGATIVE,0.9993566870689392
NEGATIVE,0.9994957447052002
NEGATIVE,0.999510645866394
NEGATIVE,0.999508261680603
NEGATIVE,0.9994943141937256
NEGATIVE,0.9995095729827881
NEGATIVE,0.9982489347457886
NEGATIVE,0.9990528225898743
NEGATIVE,0.9994982481002808
NEGATIVE,0.9995014667510986
NEGATIVE,0.9995046854019165
NEGATIVE,0.9994983673095703
NEGATIVE,0.999500036239624
NEGATIVE,0.9995042085647583
NEGATIVE,0.9994889497756958
NEGATIVE,0.9995067119598389
NEGATIVE,0.9179350137710571
NEGATIVE,0.9995129108428955
NEGATIVE,0.9995044469833374
NEGATIVE,0.9995031356811523
NEGATIVE,0.9994613528251648
NEGATIVE,0.9994996786117554
NEGATIVE,0.9995049238204956
POSITIVE,0.9976184964179993
NEGATIVE,0.9994717240333557
NEGATIVE,0.9995056390762329
NEGATIVE,0.9995012283325195
NEGATIVE,0.9994926452636719
NEGATIVE,0.9995012283325195
NEGATIVE,0.9994840621948242
POSITIVE,0.9985904097557068
NEGATIVE,0.9994753003120422
NEGATIVE,0.9994731545448303
NEGATIVE,0.9992766976356506
NEGATIVE,0.9995114803314209
NEGATIVE,0.9994900226593018
NEGATIVE,0.9995039701461792
NEGATIVE,0.9994999170303345
NEGATIVE,0.9994768500328064
NEGATIVE,0.9995030164718628
NEGATIVE,0.9959296584129333
NEGATIVE,0.9994038343429565
NEGATIVE,0.9993625283241272
NEGATIVE,0.9994691014289856
NEGATIVE,0.9994810223579407
NEGATIVE,0.9994953870773315
NEGATIVE,0.999512791633606
NEGATIVE,0.9994615912437439
POSITIVE,0.9841177463531494
POSITIVE,0.9910908937454224
NEGATIVE,0.9994691014289856
NEGATIVE,0.9992376565933228
POSITIVE,0.9971331357955933
POSITIVE,0.9976801872253418
NEGATIVE,0.9978112578392029
NEGATIVE,0.9994667172431946
NEGATIVE,0.9994776844978333
NEGATIVE,0.998187243938446
NEGATIVE,0.9995101690292358
NEGATIVE,0.9953292608261108
NEGATIVE,0.989794135093689
NEGATIVE,0.999509334564209
NEGATIVE,0.9995110034942627
NEGATIVE,0.9995070695877075
NEGATIVE,0.9994989633560181
NEGATIVE,0.9995038509368896
NEGATIVE,0.9995071887969971
NEGATIVE,0.9994997978210449
NEGATIVE,0.999506950378418
NEGATIVE,0.9995023012161255
POSITIVE,0.9966186285018921
NEGATIVE,0.9984149932861328
POSITIVE,0.9607460498809814
NEGATIVE,0.9995110034942627
NEGATIVE,0.9994927644729614
NEGATIVE,0.9977110624313354
NEGATIVE,0.9994906187057495
POSITIVE,0.998111367225647
NEGATIVE,0.9993696808815002
NEGATIVE,0.9994511008262634
NEGATIVE,0.9993583559989929
NEGATIVE,0.9995018243789673
NEGATIVE,0.9981326460838318
NEGATIVE,0.9995073080062866
NEGATIVE,0.9994655251502991
NEGATIVE,0.9994798302650452
NEGATIVE,0.998785674571991
NEGATIVE,0.9995054006576538
NEGATIVE,0.9994712471961975
NEGATIVE,0.9995118379592896
NEGATIVE,0.9995017051696777
NEGATIVE,0.9995021820068359
NEGATIVE,0.9995130300521851
NEGATIVE,0.9995021820068359
NEGATIVE,0.9994997978210449
NEGATIVE,0.9995118379592896
NEGATIVE,0.9995037317276001
NEGATIVE,0.9995075464248657
NEGATIVE,0.9995111227035522
NEGATIVE,0.999508261680603
NEGATIVE,0.9991766810417175
NEGATIVE,0.9995132684707642
POSITIVE,0.9980515241622925
NEGATIVE,0.9991005659103394
NEGATIVE,0.9994993209838867
NEGATIVE,0.9994932413101196
NEGATIVE,0.9982976317405701
NEGATIVE,0.9994903802871704
POSITIVE,0.9975405931472778
POSITIVE,0.9980168342590332
NEGATIVE,0.9995137453079224
NEGATIVE,0.9995099306106567
NEGATIVE,0.9995031356811523
NEGATIVE,0.9995094537734985
NEGATIVE,0.9991481304168701
NEGATIVE,0.9994803071022034
NEGATIVE,0.9994993209838867
NEGATIVE,0.999504804611206
NEGATIVE,0.998473584651947
NEGATIVE,0.9994908571243286
NEGATIVE,0.9994951486587524
NEGATIVE,0.9995031356811523
NEGATIVE,0.9983733892440796
NEGATIVE,0.9995126724243164
NEGATIVE,0.9995033740997314
NEGATIVE,0.9995121955871582
NEGATIVE,0.9995038509368896
NEGATIVE,0.9995015859603882
NEGATIVE,0.9995079040527344
NEGATIVE,0.9995108842849731
NEGATIVE,0.9995063543319702
NEGATIVE,0.9994615912437439
NEGATIVE,0.9994595646858215
NEGATIVE,0.9994992017745972
NEGATIVE,0.9959136843681335
NEGATIVE,0.9995064735412598
NEGATIVE,0.9995061159133911
NEGATIVE,0.999508261680603
NEGATIVE,0.9994457364082336
NEGATIVE,0.9995054006576538
NEGATIVE,0.999491810798645
NEGATIVE,0.9995046854019165
NEGATIVE,0.9994988441467285
NEGATIVE,0.9995065927505493
NEGATIVE,0.9995094537734985
NEGATIVE,0.999494194984436
NEGATIVE,0.9994980096817017
NEGATIVE,0.998666524887085
NEGATIVE,0.9982790946960449
NEGATIVE,0.9995099306106567
NEGATIVE,0.9995076656341553
NEGATIVE,0.9826794862747192
NEGATIVE,0.9995130300521851
NEGATIVE,0.9995068311691284
NEGATIVE,0.999510645866394
NEGATIVE,0.9994969367980957
NEGATIVE,0.9995125532150269
NEGATIVE,0.9969383478164673
NEGATIVE,0.999505877494812
NEGATIVE,0.9995089769363403
NEGATIVE,0.9995032548904419
NEGATIVE,0.9994958639144897
NEGATIVE,0.9995133876800537
NEGATIVE,0.9994893074035645
NEGATIVE,0.9994945526123047
NEGATIVE,0.9994811415672302
NEGATIVE,0.9995046854019165
NEGATIVE,0.9995026588439941
NEGATIVE,0.9924976229667664
NEGATIVE,0.9941385984420776
NEGATIVE,0.9995006322860718
NEGATIVE,0.9965963959693909
NEGATIVE,0.9994611144065857
NEGATIVE,0.9990838766098022
NEGATIVE,0.9994897842407227
NEGATIVE,0.9995043277740479
NEGATIVE,0.9995033740997314
NEGATIVE,0.9995020627975464
NEGATIVE,0.9994947910308838
NEGATIVE,0.9992545247077942
POSITIVE,0.9934316277503967
NEGATIVE,0.997053861618042
NEGATIVE,0.9994627833366394
NEGATIVE,0.9986543655395508
NEGATIVE,0.9994921684265137
NEGATIVE,0.9994414448738098
NEGATIVE,0.9995095729827881
NEGATIVE,0.9994788765907288
NEGATIVE,0.9994506239891052
NEGATIVE,0.9938712120056152
NEGATIVE,0.9993120431900024
NEGATIVE,0.999494194984436
NEGATIVE,0.999030590057373
NEGATIVE,0.9995061159133911
NEGATIVE,0.9995054006576538
NEGATIVE,0.9994925260543823
NEGATIVE,0.999514102935791
NEGATIVE,0.9994988441467285
NEGATIVE,0.9995099306106567
NEGATIVE,0.9995013475418091
NEGATIVE,0.9995030164718628
NEGATIVE,0.9994874000549316
NEGATIVE,0.9994978904724121
NEGATIVE,0.9994377493858337
NEGATIVE,0.9994723200798035
NEGATIVE,0.9994984865188599
NEGATIVE,0.9990733861923218
NEGATIVE,0.9995076656341553
NEGATIVE,0.9994945526123047
NEGATIVE,0.9994888305664062
POSITIVE,0.9661263823509216
NEGATIVE,0.9994996786117554
NEGATIVE,0.9993842840194702
NEGATIVE,0.9994907379150391
NEGATIVE,0.9994885921478271
NEGATIVE,0.9995049238204956
NEGATIVE,0.9995144605636597
NEGATIVE,0.9982155561447144
NEGATIVE,0.9995005130767822
NEGATIVE,0.9994885921478271
NEGATIVE,0.9995059967041016
NEGATIVE,0.9995044469833374
NEGATIVE,0.9995076656341553
NEGATIVE,0.9994902610778809
NEGATIVE,0.9859345555305481
NEGATIVE,0.9995099306106567
NEGATIVE,0.9994162321090698
NEGATIVE,0.9994926452636719
NEGATIVE,0.9994887113571167
NEGATIVE,0.9935458302497864
NEGATIVE,0.956790030002594
NEGATIVE,0.9986801743507385
NEGATIVE,0.9994677901268005
NEGATIVE,0.9994865655899048
NEGATIVE,0.9995012283325195
NEGATIVE,0.9995145797729492
NEGATIVE,0.9994934797286987
NEGATIVE,0.9994341731071472
NEGATIVE,0.9994015693664551
NEGATIVE,0.9957501888275146
NEGATIVE,0.999509334564209
NEGATIVE,0.9995008707046509
NEGATIVE,0.9995007514953613
NEGATIVE,0.9981302618980408
NEGATIVE,0.9991775155067444
NEGATIVE,0.9993706345558167
NEGATIVE,0.9980143308639526
NEGATIVE,0.9991056323051453
NEGATIVE,0.9995061159133911
NEGATIVE,0.99947589635849
NEGATIVE,0.999510645866394
NEGATIVE,0.9994173049926758
NEGATIVE,0.9995049238204956
NEGATIVE,0.9995059967041016
NEGATIVE,0.9994989633560181
NEGATIVE,0.9995132684707642
NEGATIVE,0.9994909763336182
NEGATIVE,0.9995074272155762
NEGATIVE,0.9995067119598389
NEGATIVE,0.9994989633560181
NEGATIVE,0.9994950294494629
NEGATIVE,0.9995051622390747
NEGATIVE,0.9995015859603882
NEGATIVE,0.9995073080062866
NEGATIVE,0.9992774128913879
NEGATIVE,0.9973697662353516
NEGATIVE,0.9960392713546753
NEGATIVE,0.999508261680603
NEGATIVE,0.9994662404060364
NEGATIVE,0.999480664730072
POSITIVE,0.9627590179443359
POSITIVE,0.997259259223938
NEGATIVE,0.9994927644729614
NEGATIVE,0.9995083808898926
NEGATIVE,0.99950110912323
NEGATIVE,0.9994946718215942
NEGATIVE,0.9995054006576538
NEGATIVE,0.9995108842849731
NEGATIVE,0.9994868040084839
NEGATIVE,0.9994670748710632
NEGATIVE,0.9950167536735535
NEGATIVE,0.9994900226593018
NEGATIVE,0.9994962215423584
NEGATIVE,0.99950110912323
NEGATIVE,0.9991416931152344
NEGATIVE,0.9995003938674927
NEGATIVE,0.9995107650756836
NEGATIVE,0.9994831085205078
NEGATIVE,0.9994818568229675
POSITIVE,0.9980717301368713
NEGATIVE,0.9994877576828003
POSITIVE,0.9987747073173523
NEGATIVE,0.9971356391906738
NEGATIVE,0.9995098114013672
NEGATIVE,0.9941316246986389
NEGATIVE,0.9995075464248657
NEGATIVE,0.9995037317276001
NEGATIVE,0.9994115829467773
NEGATIVE,0.9994884729385376
NEGATIVE,0.9995150566101074
NEGATIVE,0.9994760155677795
NEGATIVE,0.9995061159133911
NEGATIVE,0.9994878768920898
NEGATIVE,0.9948005676269531
NEGATIVE,0.9991586208343506
NEGATIVE,0.9994851350784302
NEGATIVE,0.9993038177490234
NEGATIVE,0.9994927644729614
NEGATIVE,0.9995095729827881
NEGATIVE,0.9993845224380493
NEGATIVE,0.9994955062866211
NEGATIVE,0.9995142221450806
NEGATIVE,0.9995012283325195
NEGATIVE,0.9995100498199463
NEGATIVE,0.9995055198669434
NEGATIVE,0.9995076656341553
NEGATIVE,0.99951171875
NEGATIVE,0.9995123147964478
POSITIVE,0.9961679577827454
NEGATIVE,0.9994762539863586
NEGATIVE,0.999373733997345
NEGATIVE,0.9995125532150269
NEGATIVE,0.9995061159133911
POSITIVE,0.9915737509727478
NEGATIVE,0.9994999170303345
NEGATIVE,0.9994924068450928
NEGATIVE,0.9995054006576538
NEGATIVE,0.999509334564209
NEGATIVE,0.999503493309021
NEGATIVE,0.9994811415672302
NEGATIVE,0.999291181564331
NEGATIVE,0.9992474317550659
NEGATIVE,0.987864077091217
NEGATIVE,0.9994515776634216
NEGATIVE,0.9993903636932373
NEGATIVE,0.9994496703147888
NEGATIVE,0.9994945526123047
NEGATIVE,0.9994671940803528
NEGATIVE,0.9886244535446167
NEGATIVE,0.9995144605636597
POSITIVE,0.9954721927642822
NEGATIVE,0.9995001554489136
NEGATIVE,0.9994839429855347
NEGATIVE,0.9994857311248779
NEGATIVE,0.9995100498199463
NEGATIVE,0.9995138645172119
NEGATIVE,0.9995100498199463
NEGATIVE,0.9991311430931091
POSITIVE,0.9973817467689514
NEGATIVE,0.9994882345199585
POSITIVE,0.5750328898429871
NEGATIVE,0.9986439347267151
NEGATIVE,0.9971359968185425
NEGATIVE,0.9995055198669434
NEGATIVE,0.9995130300521851
NEGATIVE,0.9994921684265137
POSITIVE,0.998537540435791
NEGATIVE,0.9995102882385254
NEGATIVE,0.9932616353034973
NEGATIVE,0.9994844198226929
NEGATIVE,0.9987882971763611
NEGATIVE,0.9994558691978455
NEGATIVE,0.9993517994880676
NEGATIVE,0.9993995428085327
NEGATIVE,0.9994926452636719
NEGATIVE,0.9994833469390869
POSITIVE,0.9977274537086487
NEGATIVE,0.9994708895683289
NEGATIVE,0.9995105266571045
NEGATIVE,0.9994947910308838
NEGATIVE,0.9995114803314209
POSITIVE,0.99874347448349
NEGATIVE,0.9995067119598389
NEGATIVE,0.9969112277030945
NEGATIVE,0.9992546439170837
NEGATIVE,0.9872803092002869
NEGATIVE,0.9994943141937256
NEGATIVE,0.9994907379150391
NEGATIVE,0.9995120763778687
NEGATIVE,0.9995061159133911
NEGATIVE,0.9994988441467285
NEGATIVE,0.9994877576828003
NEGATIVE,0.9995138645172119
NEGATIVE,0.9994823932647705
NEGATIVE,0.9994969367980957
NEGATIVE,0.9994493126869202
NEGATIVE,0.9995083808898926
NEGATIVE,0.9995081424713135
NEGATIVE,0.9969884753227234
NEGATIVE,0.9994994401931763
NEGATIVE,0.9994567036628723
NEGATIVE,0.9995002746582031
NEGATIVE,0.9994722008705139
NEGATIVE,0.9994600415229797
NEGATIVE,0.9994877576828003
NEGATIVE,0.9995098114013672
NEGATIVE,0.9994992017745972
NEGATIVE,0.9995080232620239
NEGATIVE,0.9995007514953613
NEGATIVE,0.999498724937439
NEGATIVE,0.9995118379592896
NEGATIVE,0.9994912147521973
NEGATIVE,0.9995098114013672
NEGATIVE,0.9994906187057495
NEGATIVE,0.9994188547134399
NEGATIVE,0.999494194984436
NEGATIVE,0.999482274055481
NEGATIVE,0.9994865655899048
NEGATIVE,0.9994788765907288
NEGATIVE,0.9994919300079346
NEGATIVE,0.9987216591835022
NEGATIVE,0.9995087385177612
NEGATIVE,0.9994864463806152
NEGATIVE,0.9995057582855225
NEGATIVE,0.9994926452636719
NEGATIVE,0.9985270500183105
NEGATIVE,0.9994811415672302
NEGATIVE,0.999504566192627
NEGATIVE,0.9995073080062866
NEGATIVE,0.9994755387306213
NEGATIVE,0.9995046854019165
NEGATIVE,0.9995027780532837
NEGATIVE,0.9995111227035522
NEGATIVE,0.9994708895683289
NEGATIVE,0.999453604221344
NEGATIVE,0.9994392991065979
NEGATIVE,0.9995064735412598
NEGATIVE,0.9994865655899048
NEGATIVE,0.9995077848434448
NEGATIVE,0.996640682220459
NEGATIVE,0.9995074272155762
NEGATIVE,0.9995137453079224
NEGATIVE,0.9995193481445312
NEGATIVE,0.9994654059410095
NEGATIVE,0.9995108842849731
NEGATIVE,0.9995100498199463
NEGATIVE,0.9995056390762329
NEGATIVE,0.9995043277740479
NEGATIVE,0.9995077848434448
NEGATIVE,0.9995098114013672
NEGATIVE,0.9994751811027527
NEGATIVE,0.9995099306106567
NEGATIVE,0.9995114803314209
NEGATIVE,0.9995061159133911
NEGATIVE,0.9994744658470154
NEGATIVE,0.9995150566101074
NEGATIVE,0.9994920492172241
NEGATIVE,0.9995008707046509
NEGATIVE,0.9994946718215942
NEGATIVE,0.9994575381278992
NEGATIVE,0.9991034865379333
NEGATIVE,0.9995102882385254
NEGATIVE,0.9994961023330688
NEGATIVE,0.9995125532150269
NEGATIVE,0.9994862079620361
NEGATIVE,0.9981970191001892
NEGATIVE,0.9816343188285828
NEGATIVE,0.9994962215423584
NEGATIVE,0.9987936019897461
NEGATIVE,0.9932095408439636
POSITIVE,0.9986151456832886
NEGATIVE,0.9993069171905518
NEGATIVE,0.9994829893112183
NEGATIVE,0.9977709054946899
NEGATIVE,0.9990625977516174
POSITIVE,0.9967880249023438
NEGATIVE,0.9960525035858154
NEGATIVE,0.9995083808898926
NEGATIVE,0.9994586110115051
NEGATIVE,0.9994789958000183
NEGATIVE,0.9994845390319824
NEGATIVE,0.9935530424118042
NEGATIVE,0.9995064735412598
NEGATIVE,0.999500036239624
NEGATIVE,0.9993731379508972
POSITIVE,0.994212806224823
NEGATIVE,0.9994804263114929
POSITIVE,0.9985631108283997
NEGATIVE,0.9992989301681519
NEGATIVE,0.9925530552864075
NEGATIVE,0.9994825124740601
NEGATIVE,0.9952934384346008
NEGATIVE,0.9994968175888062
NEGATIVE,0.9938585162162781
NEGATIVE,0.9994945526123047
POSITIVE,0.9911837577819824
NEGATIVE,0.999500036239624
NEGATIVE,0.99950110912323
NEGATIVE,0.9995051622390747
NEGATIVE,0.9931747317314148
NEGATIVE,0.9995002746582031
NEGATIVE,0.999457061290741
NEGATIVE,0.9977972507476807
NEGATIVE,0.9995114803314209
NEGATIVE,0.9994813799858093
NEGATIVE,0.9826657772064209
NEGATIVE,0.9994640946388245
NEGATIVE,0.9977922439575195
NEGATIVE,0.9982935786247253
POSITIVE,0.9941767454147339
POSITIVE,0.9739767909049988
NEGATIVE,0.9994315505027771
NEGATIVE,0.9994838237762451
NEGATIVE,0.9994595646858215
NEGATIVE,0.9990845918655396
NEGATIVE,0.9994812607765198
NEGATIVE,0.9995112419128418
NEGATIVE,0.9995086193084717
NEGATIVE,0.9959599375724792
NEGATIVE,0.9995020627975464
NEGATIVE,0.9995126724243164
NEGATIVE,0.9994359612464905
NEGATIVE,0.9995083808898926
NEGATIVE,0.9994856119155884
NEGATIVE,0.9995148181915283
NEGATIVE,0.9994828701019287
NEGATIVE,0.9994895458221436
NEGATIVE,0.999171257019043
POSITIVE,0.9987015724182129
NEGATIVE,0.9995033740997314
POSITIVE,0.9961459636688232
NEGATIVE,0.9991815686225891
NEGATIVE,0.9994712471961975
NEGATIVE,0.998839795589447
NEGATIVE,0.9994606375694275
NEGATIVE,0.8757756948471069
NEGATIVE,0.9995158910751343
NEGATIVE,0.99950110912323
NEGATIVE,0.9994807839393616
NEGATIVE,0.9995057582855225
NEGATIVE,0.9995071887969971
NEGATIVE,0.9994995594024658
NEGATIVE,0.99950110912323
NEGATIVE,0.9953134059906006
NEGATIVE,0.9992844462394714
NEGATIVE,0.9995030164718628
NEGATIVE,0.9994064569473267
NEGATIVE,0.9995121955871582
NEGATIVE,0.9961894154548645
NEGATIVE,0.9995090961456299
POSITIVE,0.9978982210159302
NEGATIVE,0.9995039701461792
NEGATIVE,0.9995073080062866
POSITIVE,0.9835360050201416
NEGATIVE,0.9987969398498535
NEGATIVE,0.999290943145752
NEGATIVE,0.9994588494300842
NEGATIVE,0.9995061159133911
NEGATIVE,0.9995076656341553
NEGATIVE,0.9994937181472778
NEGATIVE,0.9991893172264099
NEGATIVE,0.9993589520454407
POSITIVE,0.9981227517127991
NEGATIVE,0.9979523420333862
NEGATIVE,0.9995002746582031
NEGATIVE,0.9995055198669434
NEGATIVE,0.9994944334030151
NEGATIVE,0.9994469285011292
NEGATIVE,0.9995135068893433
NEGATIVE,0.9947335720062256
NEGATIVE,0.999473512172699
NEGATIVE,0.9995095729827881
NEGATIVE,0.9990546107292175
NEGATIVE,0.9995088577270508
NEGATIVE,0.9995081424713135
NEGATIVE,0.9995030164718628
NEGATIVE,0.9967106580734253
NEGATIVE,0.9994997978210449
NEGATIVE,0.9992955923080444
POSITIVE,0.9983198046684265
NEGATIVE,0.99951171875
NEGATIVE,0.9995138645172119
NEGATIVE,0.9995017051696777
NEGATIVE,0.9995149374008179
NEGATIVE,0.9994958639144897
NEGATIVE,0.9990584254264832
NEGATIVE,0.9994974136352539
NEGATIVE,0.998400866985321
NEGATIVE,0.9995059967041016
NEGATIVE,0.9994978904724121
NEGATIVE,0.9995019435882568
NEGATIVE,0.9994522929191589
NEGATIVE,0.999484658241272
NEGATIVE,0.9973172545433044
NEGATIVE,0.9994692206382751
NEGATIVE,0.999466598033905
NEGATIVE,0.9995014667510986
NEGATIVE,0.9995113611221313
NEGATIVE,0.9995063543319702
NEGATIVE,0.9995049238204956
NEGATIVE,0.9994612336158752
NEGATIVE,0.9994741082191467
NEGATIVE,0.9995063543319702
NEGATIVE,0.9968397617340088
NEGATIVE,0.9995007514953613
