pretrainedPred
"{'label': 'NEGATIVE', 'score': 0.9994920492172241}"
"{'label': 'NEGATIVE', 'score': 0.9994731545448303}"
"{'label': 'NEGATIVE', 'score': 0.9986829161643982}"
"{'label': 'NEGATIVE', 'score': 0.9994951486587524}"
"{'label': 'NEGATIVE', 'score': 0.9994950294494629}"
"{'label': 'NEGATIVE', 'score': 0.9992917776107788}"
"{'label': 'NEGATIVE', 'score': 0.999495267868042}"
"{'label': 'POSITIVE', 'score': 0.9960731267929077}"
"{'label': 'POSITIVE', 'score': 0.909616231918335}"
"{'label': 'NEGATIVE', 'score': 0.9995114803314209}"
"{'label': 'NEGATIVE', 'score': 0.9995136260986328}"
"{'label': 'NEGATIVE', 'score': 0.9995001554489136}"
"{'label': 'NEGATIVE', 'score': 0.9992585778236389}"
"{'label': 'NEGATIVE', 'score': 0.9994679093360901}"
"{'label': 'NEGATIVE', 'score': 0.9995113611221313}"
"{'label': 'NEGATIVE', 'score': 0.9995101690292358}"
"{'label': 'NEGATIVE', 'score': 0.9995100498199463}"
"{'label': 'NEGATIVE', 'score': 0.9995113611221313}"
"{'label': 'POSITIVE', 'score': 0.9986791014671326}"
"{'label': 'NEGATIVE', 'score': 0.9994981288909912}"
"{'label': 'POSITIVE', 'score': 0.9950777292251587}"
"{'label': 'NEGATIVE', 'score': 0.9994899034500122}"
"{'label': 'NEGATIVE', 'score': 0.9994930028915405}"
"{'label': 'NEGATIVE', 'score': 0.9992464780807495}"
"{'label': 'NEGATIVE', 'score': 0.9995094537734985}"
"{'label': 'NEGATIVE', 'score': 0.9995120763778687}"
"{'label': 'NEGATIVE', 'score': 0.9995006322860718}"
"{'label': 'NEGATIVE', 'score': 0.9995113611221313}"
"{'label': 'NEGATIVE', 'score': 0.9995030164718628}"
"{'label': 'POSITIVE', 'score': 0.9987108707427979}"
"{'label': 'NEGATIVE', 'score': 0.9994944334030151}"
"{'label': 'NEGATIVE', 'score': 0.9995080232620239}"
"{'label': 'NEGATIVE', 'score': 0.9961666464805603}"
"{'label': 'POSITIVE', 'score': 0.9955829977989197}"
"{'label': 'NEGATIVE', 'score': 0.9993461966514587}"
"{'label': 'NEGATIVE', 'score': 0.9995145797729492}"
"{'label': 'NEGATIVE', 'score': 0.9994955062866211}"
"{'label': 'NEGATIVE', 'score': 0.9994983673095703}"
"{'label': 'NEGATIVE', 'score': 0.9979312419891357}"
"{'label': 'NEGATIVE', 'score': 0.999510645866394}"
"{'label': 'NEGATIVE', 'score': 0.9994931221008301}"
"{'label': 'NEGATIVE', 'score': 0.999503493309021}"
"{'label': 'NEGATIVE', 'score': 0.9982043504714966}"
"{'label': 'NEGATIVE', 'score': 0.9995059967041016}"
"{'label': 'NEGATIVE', 'score': 0.9994829893112183}"
"{'label': 'NEGATIVE', 'score': 0.9994860887527466}"
"{'label': 'NEGATIVE', 'score': 0.999421238899231}"
"{'label': 'NEGATIVE', 'score': 0.987389326095581}"
"{'label': 'NEGATIVE', 'score': 0.9994204044342041}"
"{'label': 'NEGATIVE', 'score': 0.9995019435882568}"
"{'label': 'NEGATIVE', 'score': 0.9993268251419067}"
"{'label': 'NEGATIVE', 'score': 0.9994980096817017}"
"{'label': 'NEGATIVE', 'score': 0.999446451663971}"
"{'label': 'NEGATIVE', 'score': 0.9994495511054993}"
"{'label': 'NEGATIVE', 'score': 0.9994727969169617}"
"{'label': 'POSITIVE', 'score': 0.9960123300552368}"
"{'label': 'NEGATIVE', 'score': 0.9995043277740479}"
"{'label': 'NEGATIVE', 'score': 0.999492883682251}"
"{'label': 'NEGATIVE', 'score': 0.9994532465934753}"
"{'label': 'NEGATIVE', 'score': 0.9994961023330688}"
"{'label': 'NEGATIVE', 'score': 0.9995038509368896}"
"{'label': 'NEGATIVE', 'score': 0.9995121955871582}"
"{'label': 'NEGATIVE', 'score': 0.9995061159133911}"
"{'label': 'NEGATIVE', 'score': 0.9995124340057373}"
"{'label': 'NEGATIVE', 'score': 0.9993636012077332}"
"{'label': 'POSITIVE', 'score': 0.9885436296463013}"
"{'label': 'NEGATIVE', 'score': 0.9994862079620361}"
"{'label': 'NEGATIVE', 'score': 0.9995056390762329}"
"{'label': 'NEGATIVE', 'score': 0.9974756836891174}"
"{'label': 'NEGATIVE', 'score': 0.9994947910308838}"
"{'label': 'NEGATIVE', 'score': 0.9994982481002808}"
"{'label': 'NEGATIVE', 'score': 0.9995105266571045}"
"{'label': 'NEGATIVE', 'score': 0.9995008707046509}"
"{'label': 'NEGATIVE', 'score': 0.9931756854057312}"
"{'label': 'NEGATIVE', 'score': 0.9995052814483643}"
"{'label': 'NEGATIVE', 'score': 0.9995125532150269}"
"{'label': 'NEGATIVE', 'score': 0.9995027780532837}"
"{'label': 'NEGATIVE', 'score': 0.9994787573814392}"
"{'label': 'NEGATIVE', 'score': 0.9994787573814392}"
"{'label': 'NEGATIVE', 'score': 0.9995046854019165}"
"{'label': 'NEGATIVE', 'score': 0.9994780421257019}"
"{'label': 'NEGATIVE', 'score': 0.9995031356811523}"
"{'label': 'NEGATIVE', 'score': 0.9995112419128418}"
"{'label': 'NEGATIVE', 'score': 0.9972176551818848}"
"{'label': 'NEGATIVE', 'score': 0.9995063543319702}"
"{'label': 'NEGATIVE', 'score': 0.9995096921920776}"
"{'label': 'NEGATIVE', 'score': 0.9994819760322571}"
"{'label': 'NEGATIVE', 'score': 0.9995086193084717}"
"{'label': 'NEGATIVE', 'score': 0.9994660019874573}"
"{'label': 'NEGATIVE', 'score': 0.9994540810585022}"
"{'label': 'NEGATIVE', 'score': 0.9883294105529785}"
"{'label': 'NEGATIVE', 'score': 0.9994838237762451}"
"{'label': 'NEGATIVE', 'score': 0.9980021119117737}"
"{'label': 'NEGATIVE', 'score': 0.9994679093360901}"
"{'label': 'NEGATIVE', 'score': 0.999506950378418}"
"{'label': 'NEGATIVE', 'score': 0.9995077848434448}"
"{'label': 'NEGATIVE', 'score': 0.9994879961013794}"
"{'label': 'NEGATIVE', 'score': 0.9995124340057373}"
"{'label': 'NEGATIVE', 'score': 0.9986588954925537}"
"{'label': 'NEGATIVE', 'score': 0.999489426612854}"
"{'label': 'NEGATIVE', 'score': 0.9994885921478271}"
"{'label': 'NEGATIVE', 'score': 0.9983639121055603}"
"{'label': 'NEGATIVE', 'score': 0.998543381690979}"
"{'label': 'NEGATIVE', 'score': 0.9994937181472778}"
"{'label': 'NEGATIVE', 'score': 0.9995080232620239}"
"{'label': 'NEGATIVE', 'score': 0.999505877494812}"
"{'label': 'NEGATIVE', 'score': 0.9995074272155762}"
"{'label': 'NEGATIVE', 'score': 0.9986966252326965}"
"{'label': 'POSITIVE', 'score': 0.9978650212287903}"
"{'label': 'NEGATIVE', 'score': 0.9987530708312988}"
"{'label': 'POSITIVE', 'score': 0.9985242486000061}"
"{'label': 'NEGATIVE', 'score': 0.9995027780532837}"
"{'label': 'NEGATIVE', 'score': 0.9995049238204956}"
"{'label': 'NEGATIVE', 'score': 0.9990891218185425}"
"{'label': 'NEGATIVE', 'score': 0.9989198446273804}"
"{'label': 'NEGATIVE', 'score': 0.9994994401931763}"
"{'label': 'NEGATIVE', 'score': 0.9994901418685913}"
"{'label': 'NEGATIVE', 'score': 0.9994657635688782}"
"{'label': 'NEGATIVE', 'score': 0.9995063543319702}"
"{'label': 'NEGATIVE', 'score': 0.999502420425415}"
"{'label': 'POSITIVE', 'score': 0.9986370205879211}"
"{'label': 'POSITIVE', 'score': 0.9935278296470642}"
"{'label': 'NEGATIVE', 'score': 0.9994745850563049}"
"{'label': 'NEGATIVE', 'score': 0.9994975328445435}"
"{'label': 'NEGATIVE', 'score': 0.9994847774505615}"
"{'label': 'NEGATIVE', 'score': 0.9993640780448914}"
"{'label': 'NEGATIVE', 'score': 0.9939613342285156}"
"{'label': 'NEGATIVE', 'score': 0.9994414448738098}"
"{'label': 'NEGATIVE', 'score': 0.9994980096817017}"
"{'label': 'NEGATIVE', 'score': 0.9995064735412598}"
"{'label': 'NEGATIVE', 'score': 0.9976072311401367}"
"{'label': 'NEGATIVE', 'score': 0.9994810223579407}"
"{'label': 'NEGATIVE', 'score': 0.9994940757751465}"
"{'label': 'NEGATIVE', 'score': 0.9994940757751465}"
"{'label': 'POSITIVE', 'score': 0.9427854418754578}"
"{'label': 'NEGATIVE', 'score': 0.9994627833366394}"
"{'label': 'NEGATIVE', 'score': 0.999504804611206}"
"{'label': 'NEGATIVE', 'score': 0.9995038509368896}"
"{'label': 'NEGATIVE', 'score': 0.9947478175163269}"
"{'label': 'NEGATIVE', 'score': 0.9995092153549194}"
"{'label': 'NEGATIVE', 'score': 0.997760534286499}"
"{'label': 'NEGATIVE', 'score': 0.9994925260543823}"
"{'label': 'NEGATIVE', 'score': 0.9995098114013672}"
"{'label': 'NEGATIVE', 'score': 0.9944157600402832}"
"{'label': 'NEGATIVE', 'score': 0.9994995594024658}"
"{'label': 'NEGATIVE', 'score': 0.9995043277740479}"
"{'label': 'NEGATIVE', 'score': 0.999350368976593}"
"{'label': 'NEGATIVE', 'score': 0.9990360736846924}"
"{'label': 'NEGATIVE', 'score': 0.99950110912323}"
"{'label': 'NEGATIVE', 'score': 0.9994422793388367}"
"{'label': 'NEGATIVE', 'score': 0.9994833469390869}"
"{'label': 'NEGATIVE', 'score': 0.9992746710777283}"
"{'label': 'NEGATIVE', 'score': 0.9994945526123047}"
"{'label': 'NEGATIVE', 'score': 0.9995130300521851}"
"{'label': 'NEGATIVE', 'score': 0.9994770884513855}"
"{'label': 'POSITIVE', 'score': 0.9924483299255371}"
"{'label': 'NEGATIVE', 'score': 0.9991372227668762}"
"{'label': 'NEGATIVE', 'score': 0.9994914531707764}"
"{'label': 'NEGATIVE', 'score': 0.9948274493217468}"
"{'label': 'NEGATIVE', 'score': 0.9994847774505615}"
"{'label': 'NEGATIVE', 'score': 0.9994761347770691}"
"{'label': 'NEGATIVE', 'score': 0.9995086193084717}"
"{'label': 'POSITIVE', 'score': 0.9960688352584839}"
"{'label': 'NEGATIVE', 'score': 0.9995020627975464}"
"{'label': 'NEGATIVE', 'score': 0.9994902610778809}"
"{'label': 'NEGATIVE', 'score': 0.9985753297805786}"
"{'label': 'NEGATIVE', 'score': 0.9995046854019165}"
"{'label': 'POSITIVE', 'score': 0.9981634020805359}"
"{'label': 'NEGATIVE', 'score': 0.999494194984436}"
"{'label': 'NEGATIVE', 'score': 0.999491810798645}"
"{'label': 'NEGATIVE', 'score': 0.996553897857666}"
"{'label': 'NEGATIVE', 'score': 0.8799052834510803}"
"{'label': 'NEGATIVE', 'score': 0.9995006322860718}"
"{'label': 'NEGATIVE', 'score': 0.9994745850563049}"
"{'label': 'NEGATIVE', 'score': 0.9990505576133728}"
"{'label': 'NEGATIVE', 'score': 0.999164342880249}"
"{'label': 'NEGATIVE', 'score': 0.9994163513183594}"
"{'label': 'NEGATIVE', 'score': 0.9995094537734985}"
"{'label': 'NEGATIVE', 'score': 0.9995064735412598}"
"{'label': 'NEGATIVE', 'score': 0.9995026588439941}"
"{'label': 'NEGATIVE', 'score': 0.9994621872901917}"
"{'label': 'NEGATIVE', 'score': 0.999481737613678}"
"{'label': 'NEGATIVE', 'score': 0.9976189732551575}"
"{'label': 'NEGATIVE', 'score': 0.9995057582855225}"
"{'label': 'NEGATIVE', 'score': 0.999505877494812}"
"{'label': 'NEGATIVE', 'score': 0.9986101388931274}"
"{'label': 'NEGATIVE', 'score': 0.9995075464248657}"
"{'label': 'NEGATIVE', 'score': 0.9995043277740479}"
"{'label': 'POSITIVE', 'score': 0.9826670289039612}"
"{'label': 'NEGATIVE', 'score': 0.9995020627975464}"
"{'label': 'NEGATIVE', 'score': 0.9995073080062866}"
"{'label': 'NEGATIVE', 'score': 0.9922534823417664}"
"{'label': 'NEGATIVE', 'score': 0.9991614818572998}"
"{'label': 'NEGATIVE', 'score': 0.9995061159133911}"
"{'label': 'NEGATIVE', 'score': 0.9994780421257019}"
"{'label': 'POSITIVE', 'score': 0.9878765344619751}"
"{'label': 'NEGATIVE', 'score': 0.9995125532150269}"
"{'label': 'NEGATIVE', 'score': 0.9995085000991821}"
"{'label': 'NEGATIVE', 'score': 0.9915798902511597}"
"{'label': 'NEGATIVE', 'score': 0.9994996786117554}"
"{'label': 'NEGATIVE', 'score': 0.9995042085647583}"
"{'label': 'NEGATIVE', 'score': 0.9995124340057373}"
"{'label': 'NEGATIVE', 'score': 0.9932339787483215}"
"{'label': 'NEGATIVE', 'score': 0.9986377358436584}"
"{'label': 'NEGATIVE', 'score': 0.9994764924049377}"
"{'label': 'NEGATIVE', 'score': 0.9994792342185974}"
"{'label': 'NEGATIVE', 'score': 0.9995036125183105}"
"{'label': 'NEGATIVE', 'score': 0.9995071887969971}"
"{'label': 'NEGATIVE', 'score': 0.9983489513397217}"
"{'label': 'NEGATIVE', 'score': 0.9994840621948242}"
"{'label': 'NEGATIVE', 'score': 0.9995026588439941}"
"{'label': 'NEGATIVE', 'score': 0.9995119571685791}"
"{'label': 'NEGATIVE', 'score': 0.9994874000549316}"
"{'label': 'NEGATIVE', 'score': 0.9995138645172119}"
"{'label': 'NEGATIVE', 'score': 0.9994897842407227}"
"{'label': 'NEGATIVE', 'score': 0.9995070695877075}"
"{'label': 'NEGATIVE', 'score': 0.9994919300079346}"
"{'label': 'NEGATIVE', 'score': 0.9994986057281494}"
"{'label': 'NEGATIVE', 'score': 0.9994874000549316}"
"{'label': 'NEGATIVE', 'score': 0.9994992017745972}"
"{'label': 'NEGATIVE', 'score': 0.9995036125183105}"
"{'label': 'NEGATIVE', 'score': 0.999510645866394}"
"{'label': 'NEGATIVE', 'score': 0.9995085000991821}"
"{'label': 'NEGATIVE', 'score': 0.9992652535438538}"
"{'label': 'NEGATIVE', 'score': 0.9994901418685913}"
"{'label': 'NEGATIVE', 'score': 0.9994969367980957}"
"{'label': 'NEGATIVE', 'score': 0.9994951486587524}"
"{'label': 'NEGATIVE', 'score': 0.9994956254959106}"
"{'label': 'NEGATIVE', 'score': 0.9994810223579407}"
"{'label': 'NEGATIVE', 'score': 0.9994933605194092}"
"{'label': 'NEGATIVE', 'score': 0.9995094537734985}"
"{'label': 'NEGATIVE', 'score': 0.9994983673095703}"
"{'label': 'NEGATIVE', 'score': 0.9995111227035522}"
"{'label': 'NEGATIVE', 'score': 0.9994682669639587}"
"{'label': 'NEGATIVE', 'score': 0.9994860887527466}"
"{'label': 'NEGATIVE', 'score': 0.9995083808898926}"
"{'label': 'NEGATIVE', 'score': 0.9994692206382751}"
"{'label': 'NEGATIVE', 'score': 0.999481737613678}"
"{'label': 'NEGATIVE', 'score': 0.9994813799858093}"
"{'label': 'NEGATIVE', 'score': 0.9989282488822937}"
"{'label': 'NEGATIVE', 'score': 0.9991722106933594}"
"{'label': 'NEGATIVE', 'score': 0.9994725584983826}"
"{'label': 'POSITIVE', 'score': 0.995677649974823}"
"{'label': 'NEGATIVE', 'score': 0.9994962215423584}"
"{'label': 'NEGATIVE', 'score': 0.9986438155174255}"
"{'label': 'NEGATIVE', 'score': 0.9994921684265137}"
"{'label': 'NEGATIVE', 'score': 0.997793436050415}"
"{'label': 'NEGATIVE', 'score': 0.9994890689849854}"
"{'label': 'NEGATIVE', 'score': 0.9994981288909912}"
"{'label': 'POSITIVE', 'score': 0.9987517595291138}"
"{'label': 'NEGATIVE', 'score': 0.999494194984436}"
"{'label': 'NEGATIVE', 'score': 0.9994376301765442}"
"{'label': 'NEGATIVE', 'score': 0.9992977380752563}"
"{'label': 'NEGATIVE', 'score': 0.9994691014289856}"
"{'label': 'NEGATIVE', 'score': 0.9995081424713135}"
"{'label': 'POSITIVE', 'score': 0.9967449903488159}"
"{'label': 'NEGATIVE', 'score': 0.9994949102401733}"
"{'label': 'NEGATIVE', 'score': 0.9994890689849854}"
"{'label': 'NEGATIVE', 'score': 0.9994469285011292}"
"{'label': 'NEGATIVE', 'score': 0.9995067119598389}"
"{'label': 'NEGATIVE', 'score': 0.9993563294410706}"
"{'label': 'NEGATIVE', 'score': 0.9995077848434448}"
"{'label': 'NEGATIVE', 'score': 0.9916468262672424}"
"{'label': 'NEGATIVE', 'score': 0.9994122982025146}"
"{'label': 'NEGATIVE', 'score': 0.9989651441574097}"
"{'label': 'NEGATIVE', 'score': 0.999505877494812}"
"{'label': 'NEGATIVE', 'score': 0.9995120763778687}"
"{'label': 'NEGATIVE', 'score': 0.999496579170227}"
"{'label': 'NEGATIVE', 'score': 0.9995030164718628}"
"{'label': 'NEGATIVE', 'score': 0.9995095729827881}"
"{'label': 'NEGATIVE', 'score': 0.9994962215423584}"
"{'label': 'NEGATIVE', 'score': 0.999468982219696}"
"{'label': 'NEGATIVE', 'score': 0.9989234805107117}"
"{'label': 'NEGATIVE', 'score': 0.9995057582855225}"
"{'label': 'NEGATIVE', 'score': 0.9993911981582642}"
"{'label': 'NEGATIVE', 'score': 0.9994661211967468}"
"{'label': 'POSITIVE', 'score': 0.9937983155250549}"
"{'label': 'POSITIVE', 'score': 0.9883545637130737}"
"{'label': 'NEGATIVE', 'score': 0.9995046854019165}"
"{'label': 'NEGATIVE', 'score': 0.9994984865188599}"
"{'label': 'NEGATIVE', 'score': 0.9994997978210449}"
"{'label': 'NEGATIVE', 'score': 0.9994725584983826}"
"{'label': 'POSITIVE', 'score': 0.9985604882240295}"
"{'label': 'NEGATIVE', 'score': 0.9986057877540588}"
"{'label': 'NEGATIVE', 'score': 0.999357283115387}"
"{'label': 'NEGATIVE', 'score': 0.9994809031486511}"
"{'label': 'NEGATIVE', 'score': 0.9995052814483643}"
"{'label': 'POSITIVE', 'score': 0.9962294697761536}"
"{'label': 'POSITIVE', 'score': 0.9986547231674194}"
"{'label': 'NEGATIVE', 'score': 0.9994990825653076}"
"{'label': 'NEGATIVE', 'score': 0.9995079040527344}"
"{'label': 'NEGATIVE', 'score': 0.9995094537734985}"
"{'label': 'NEGATIVE', 'score': 0.9994921684265137}"
"{'label': 'NEGATIVE', 'score': 0.9994990825653076}"
"{'label': 'POSITIVE', 'score': 0.9983800649642944}"
"{'label': 'NEGATIVE', 'score': 0.999506950378418}"
"{'label': 'NEGATIVE', 'score': 0.9995143413543701}"
"{'label': 'NEGATIVE', 'score': 0.994681179523468}"
"{'label': 'NEGATIVE', 'score': 0.9980971217155457}"
"{'label': 'NEGATIVE', 'score': 0.9995043277740479}"
"{'label': 'NEGATIVE', 'score': 0.999505877494812}"
"{'label': 'NEGATIVE', 'score': 0.9994949102401733}"
"{'label': 'NEGATIVE', 'score': 0.9978929162025452}"
"{'label': 'NEGATIVE', 'score': 0.999498724937439}"
"{'label': 'NEGATIVE', 'score': 0.9995056390762329}"
"{'label': 'NEGATIVE', 'score': 0.9995130300521851}"
"{'label': 'NEGATIVE', 'score': 0.9995012283325195}"
"{'label': 'POSITIVE', 'score': 0.9984601736068726}"
"{'label': 'NEGATIVE', 'score': 0.9995112419128418}"
"{'label': 'NEGATIVE', 'score': 0.9994819760322571}"
"{'label': 'NEGATIVE', 'score': 0.9994913339614868}"
"{'label': 'NEGATIVE', 'score': 0.999506950378418}"
"{'label': 'NEGATIVE', 'score': 0.9994974136352539}"
"{'label': 'NEGATIVE', 'score': 0.9993384480476379}"
"{'label': 'NEGATIVE', 'score': 0.9994932413101196}"
"{'label': 'POSITIVE', 'score': 0.9986394047737122}"
"{'label': 'NEGATIVE', 'score': 0.9992496371269226}"
"{'label': 'NEGATIVE', 'score': 0.9995031356811523}"
"{'label': 'NEGATIVE', 'score': 0.9993218183517456}"
"{'label': 'NEGATIVE', 'score': 0.9983102083206177}"
"{'label': 'POSITIVE', 'score': 0.9751439094543457}"
"{'label': 'NEGATIVE', 'score': 0.9991647005081177}"
"{'label': 'NEGATIVE', 'score': 0.9995110034942627}"
"{'label': 'NEGATIVE', 'score': 0.9994358420372009}"
"{'label': 'NEGATIVE', 'score': 0.9995056390762329}"
"{'label': 'NEGATIVE', 'score': 0.9995094537734985}"
"{'label': 'NEGATIVE', 'score': 0.9995086193084717}"
"{'label': 'NEGATIVE', 'score': 0.9994893074035645}"
"{'label': 'NEGATIVE', 'score': 0.9945598244667053}"
"{'label': 'NEGATIVE', 'score': 0.9995001554489136}"
"{'label': 'NEGATIVE', 'score': 0.9863031506538391}"
"{'label': 'NEGATIVE', 'score': 0.9993902444839478}"
"{'label': 'NEGATIVE', 'score': 0.9994739890098572}"
"{'label': 'NEGATIVE', 'score': 0.9994869232177734}"
"{'label': 'NEGATIVE', 'score': 0.9994922876358032}"
"{'label': 'NEGATIVE', 'score': 0.9994896650314331}"
"{'label': 'NEGATIVE', 'score': 0.9987081289291382}"
"{'label': 'POSITIVE', 'score': 0.9974055886268616}"
"{'label': 'NEGATIVE', 'score': 0.999505877494812}"
"{'label': 'NEGATIVE', 'score': 0.9995083808898926}"
"{'label': 'NEGATIVE', 'score': 0.9995013475418091}"
"{'label': 'NEGATIVE', 'score': 0.9995114803314209}"
"{'label': 'NEGATIVE', 'score': 0.9995129108428955}"
"{'label': 'NEGATIVE', 'score': 0.999510645866394}"
"{'label': 'NEGATIVE', 'score': 0.9995101690292358}"
"{'label': 'NEGATIVE', 'score': 0.9995081424713135}"
"{'label': 'NEGATIVE', 'score': 0.9995131492614746}"
"{'label': 'NEGATIVE', 'score': 0.9995105266571045}"
"{'label': 'NEGATIVE', 'score': 0.978627622127533}"
"{'label': 'NEGATIVE', 'score': 0.9978638291358948}"
"{'label': 'NEGATIVE', 'score': 0.9913163185119629}"
"{'label': 'NEGATIVE', 'score': 0.9994827508926392}"
"{'label': 'NEGATIVE', 'score': 0.9988887906074524}"
"{'label': 'NEGATIVE', 'score': 0.9994974136352539}"
"{'label': 'NEGATIVE', 'score': 0.9995030164718628}"
"{'label': 'NEGATIVE', 'score': 0.9994966983795166}"
"{'label': 'NEGATIVE', 'score': 0.9994169473648071}"
"{'label': 'NEGATIVE', 'score': 0.9994605183601379}"
"{'label': 'NEGATIVE', 'score': 0.9994927644729614}"
"{'label': 'NEGATIVE', 'score': 0.9995139837265015}"
"{'label': 'NEGATIVE', 'score': 0.9995005130767822}"
"{'label': 'NEGATIVE', 'score': 0.99949049949646}"
"{'label': 'NEGATIVE', 'score': 0.9995076656341553}"
"{'label': 'NEGATIVE', 'score': 0.999509334564209}"
