label,score
NEGATIVE,0.9994819760322571
NEGATIVE,0.9995086193084717
NEGATIVE,0.9994660019874573
NEGATIVE,0.9994540810585022
NEGATIVE,0.9883294105529785
NEGATIVE,0.9994838237762451
NEGATIVE,0.9980021119117737
NEGATIVE,0.9994679093360901
NEGATIVE,0.999506950378418
NEGATIVE,0.9995077848434448
NEGATIVE,0.9994879961013794
NEGATIVE,0.9995124340057373
NEGATIVE,0.9986588954925537
NEGATIVE,0.999489426612854
NEGATIVE,0.9994885921478271
NEGATIVE,0.9983639121055603
NEGATIVE,0.998543381690979
NEGATIVE,0.9994937181472778
NEGATIVE,0.9995080232620239
NEGATIVE,0.999505877494812
NEGATIVE,0.9995074272155762
NEGATIVE,0.9986966252326965
POSITIVE,0.9978650212287903
NEGATIVE,0.9987530708312988
POSITIVE,0.9985242486000061
NEGATIVE,0.9995027780532837
NEGATIVE,0.9995049238204956
NEGATIVE,0.9990891218185425
NEGATIVE,0.9989198446273804
NEGATIVE,0.9994994401931763
NEGATIVE,0.9994901418685913
NEGATIVE,0.9994657635688782
NEGATIVE,0.9995063543319702
NEGATIVE,0.999502420425415
POSITIVE,0.9986370205879211
POSITIVE,0.9935278296470642
NEGATIVE,0.9994745850563049
NEGATIVE,0.9994975328445435
NEGATIVE,0.9994847774505615
NEGATIVE,0.9993640780448914
NEGATIVE,0.9939613342285156
NEGATIVE,0.9994414448738098
NEGATIVE,0.9994980096817017
NEGATIVE,0.9995064735412598
NEGATIVE,0.9976072311401367
NEGATIVE,0.9994810223579407
NEGATIVE,0.9994940757751465
NEGATIVE,0.9994940757751465
POSITIVE,0.9427854418754578
NEGATIVE,0.9994627833366394
NEGATIVE,0.999504804611206
NEGATIVE,0.9995038509368896
NEGATIVE,0.9947478175163269
NEGATIVE,0.9995092153549194
NEGATIVE,0.997760534286499
NEGATIVE,0.9994925260543823
NEGATIVE,0.9995098114013672
NEGATIVE,0.9944157600402832
NEGATIVE,0.9994995594024658
NEGATIVE,0.9995043277740479
NEGATIVE,0.999350368976593
NEGATIVE,0.9990360736846924
NEGATIVE,0.99950110912323
NEGATIVE,0.9994422793388367
NEGATIVE,0.9994833469390869
NEGATIVE,0.9992746710777283
NEGATIVE,0.9994945526123047
NEGATIVE,0.9995130300521851
NEGATIVE,0.9994770884513855
POSITIVE,0.9924483299255371
NEGATIVE,0.9991372227668762
NEGATIVE,0.9994914531707764
NEGATIVE,0.9948274493217468
NEGATIVE,0.9994847774505615
NEGATIVE,0.9994761347770691
NEGATIVE,0.9995086193084717
POSITIVE,0.9960688352584839
NEGATIVE,0.9995020627975464
NEGATIVE,0.9994902610778809
NEGATIVE,0.9985753297805786
NEGATIVE,0.9995046854019165
POSITIVE,0.9981634020805359
NEGATIVE,0.999494194984436
NEGATIVE,0.999491810798645
NEGATIVE,0.996553897857666
NEGATIVE,0.8799052834510803
NEGATIVE,0.9995006322860718
NEGATIVE,0.9994745850563049
NEGATIVE,0.9990505576133728
NEGATIVE,0.999164342880249
NEGATIVE,0.9994163513183594
NEGATIVE,0.9995094537734985
NEGATIVE,0.9995064735412598
NEGATIVE,0.9995026588439941
NEGATIVE,0.9994621872901917
NEGATIVE,0.999481737613678
NEGATIVE,0.9976189732551575
NEGATIVE,0.9995057582855225
NEGATIVE,0.999505877494812
NEGATIVE,0.9986101388931274
NEGATIVE,0.9995075464248657
NEGATIVE,0.9995043277740479
POSITIVE,0.9826670289039612
NEGATIVE,0.9995020627975464
NEGATIVE,0.9995073080062866
NEGATIVE,0.9922534823417664
NEGATIVE,0.9991614818572998
NEGATIVE,0.9995061159133911
NEGATIVE,0.9994780421257019
POSITIVE,0.9878765344619751
NEGATIVE,0.9995125532150269
NEGATIVE,0.9995085000991821
NEGATIVE,0.9915798902511597
NEGATIVE,0.9994996786117554
NEGATIVE,0.9995042085647583
NEGATIVE,0.9995124340057373
NEGATIVE,0.9932339787483215
NEGATIVE,0.9986377358436584
NEGATIVE,0.9994764924049377
NEGATIVE,0.9994792342185974
NEGATIVE,0.9995036125183105
NEGATIVE,0.9995071887969971
NEGATIVE,0.9983489513397217
NEGATIVE,0.9994840621948242
NEGATIVE,0.9995026588439941
NEGATIVE,0.9995119571685791
NEGATIVE,0.9994874000549316
NEGATIVE,0.9995138645172119
NEGATIVE,0.9994897842407227
NEGATIVE,0.9995070695877075
NEGATIVE,0.9994919300079346
NEGATIVE,0.9994986057281494
NEGATIVE,0.9994874000549316
NEGATIVE,0.9994992017745972
NEGATIVE,0.9995036125183105
NEGATIVE,0.999510645866394
NEGATIVE,0.9995085000991821
NEGATIVE,0.9992652535438538
NEGATIVE,0.9994901418685913
NEGATIVE,0.9994969367980957
NEGATIVE,0.9994951486587524
NEGATIVE,0.9994956254959106
NEGATIVE,0.9994810223579407
NEGATIVE,0.9994933605194092
NEGATIVE,0.9995094537734985
NEGATIVE,0.9994983673095703
NEGATIVE,0.9995111227035522
NEGATIVE,0.9994682669639587
NEGATIVE,0.9994860887527466
NEGATIVE,0.9995083808898926
NEGATIVE,0.9994692206382751
NEGATIVE,0.999481737613678
NEGATIVE,0.9994813799858093
NEGATIVE,0.9989282488822937
NEGATIVE,0.9991722106933594
NEGATIVE,0.9994725584983826
POSITIVE,0.995677649974823
NEGATIVE,0.9994962215423584
NEGATIVE,0.9986438155174255
NEGATIVE,0.9994921684265137
NEGATIVE,0.997793436050415
NEGATIVE,0.9994890689849854
NEGATIVE,0.9994981288909912
POSITIVE,0.9987517595291138
NEGATIVE,0.999494194984436
NEGATIVE,0.9994376301765442
NEGATIVE,0.9992977380752563
NEGATIVE,0.9994691014289856
NEGATIVE,0.9995081424713135
POSITIVE,0.9967449903488159
NEGATIVE,0.9994949102401733
NEGATIVE,0.9994890689849854
NEGATIVE,0.9994469285011292
NEGATIVE,0.9995067119598389
NEGATIVE,0.9993563294410706
NEGATIVE,0.9995077848434448
NEGATIVE,0.9916468262672424
NEGATIVE,0.9994122982025146
NEGATIVE,0.9989651441574097
NEGATIVE,0.999505877494812
NEGATIVE,0.9995120763778687
NEGATIVE,0.999496579170227
NEGATIVE,0.9995030164718628
NEGATIVE,0.9995095729827881
NEGATIVE,0.9994962215423584
NEGATIVE,0.999468982219696
NEGATIVE,0.9989234805107117
NEGATIVE,0.9995057582855225
NEGATIVE,0.9993911981582642
NEGATIVE,0.9994661211967468
POSITIVE,0.9937983155250549
POSITIVE,0.9883545637130737
NEGATIVE,0.9995046854019165
NEGATIVE,0.9994984865188599
NEGATIVE,0.9994997978210449
NEGATIVE,0.9994725584983826
POSITIVE,0.9985604882240295
NEGATIVE,0.9986057877540588
NEGATIVE,0.999357283115387
NEGATIVE,0.9994809031486511
NEGATIVE,0.9995052814483643
POSITIVE,0.9962294697761536
POSITIVE,0.9986547231674194
NEGATIVE,0.9994990825653076
NEGATIVE,0.9995079040527344
NEGATIVE,0.9995094537734985
NEGATIVE,0.9994921684265137
NEGATIVE,0.9994990825653076
POSITIVE,0.9983800649642944
NEGATIVE,0.999506950378418
NEGATIVE,0.9995143413543701
NEGATIVE,0.994681179523468
NEGATIVE,0.9980971217155457
NEGATIVE,0.9995043277740479
NEGATIVE,0.999505877494812
NEGATIVE,0.9994949102401733
NEGATIVE,0.9978929162025452
NEGATIVE,0.999498724937439
NEGATIVE,0.9995056390762329
NEGATIVE,0.9995130300521851
NEGATIVE,0.9995012283325195
POSITIVE,0.9984601736068726
NEGATIVE,0.9995112419128418
NEGATIVE,0.9994819760322571
NEGATIVE,0.9994913339614868
NEGATIVE,0.999506950378418
NEGATIVE,0.9994974136352539
NEGATIVE,0.9993384480476379
NEGATIVE,0.9994932413101196
POSITIVE,0.9986394047737122
NEGATIVE,0.9992496371269226
NEGATIVE,0.9995031356811523
NEGATIVE,0.9993218183517456
NEGATIVE,0.9983102083206177
POSITIVE,0.9751439094543457
NEGATIVE,0.9991647005081177
NEGATIVE,0.9995110034942627
NEGATIVE,0.9994358420372009
NEGATIVE,0.9995056390762329
NEGATIVE,0.9995094537734985
NEGATIVE,0.9995086193084717
NEGATIVE,0.9994893074035645
NEGATIVE,0.9945598244667053
NEGATIVE,0.9995001554489136
NEGATIVE,0.9863031506538391
NEGATIVE,0.9993902444839478
NEGATIVE,0.9994739890098572
NEGATIVE,0.9994869232177734
NEGATIVE,0.9994922876358032
NEGATIVE,0.9994896650314331
NEGATIVE,0.9987081289291382
POSITIVE,0.9974055886268616
NEGATIVE,0.999505877494812
NEGATIVE,0.9995083808898926
NEGATIVE,0.9995013475418091
NEGATIVE,0.9995114803314209
NEGATIVE,0.9995129108428955
NEGATIVE,0.999510645866394
NEGATIVE,0.9995101690292358
NEGATIVE,0.9995081424713135
NEGATIVE,0.9995131492614746
NEGATIVE,0.9995105266571045
NEGATIVE,0.978627622127533
NEGATIVE,0.9978638291358948
NEGATIVE,0.9913163185119629
NEGATIVE,0.9994827508926392
NEGATIVE,0.9988887906074524
NEGATIVE,0.9994974136352539
NEGATIVE,0.9995030164718628
NEGATIVE,0.9994966983795166
NEGATIVE,0.9994169473648071
NEGATIVE,0.9994605183601379
NEGATIVE,0.9994927644729614
NEGATIVE,0.9995139837265015
NEGATIVE,0.9995005130767822
NEGATIVE,0.99949049949646
NEGATIVE,0.9995076656341553
NEGATIVE,0.999509334564209
NEGATIVE,0.9995087385177612
NEGATIVE,0.9986677169799805
NEGATIVE,0.9991018772125244
NEGATIVE,0.9994871616363525
NEGATIVE,0.9995139837265015
POSITIVE,0.9876450896263123
NEGATIVE,0.9994738698005676
NEGATIVE,0.9994896650314331
NEGATIVE,0.9994939565658569
NEGATIVE,0.9995152950286865
NEGATIVE,0.9995062351226807
POSITIVE,0.9984789490699768
NEGATIVE,0.9982413053512573
NEGATIVE,0.9995062351226807
NEGATIVE,0.999467670917511
NEGATIVE,0.9990635514259338
NEGATIVE,0.9995056390762329
NEGATIVE,0.9995080232620239
NEGATIVE,0.9992710947990417
POSITIVE,0.9920139908790588
NEGATIVE,0.999454915523529
POSITIVE,0.98304682970047
NEGATIVE,0.9994674324989319
NEGATIVE,0.9995101690292358
NEGATIVE,0.999505877494812
NEGATIVE,0.9994857311248779
NEGATIVE,0.9995102882385254
NEGATIVE,0.9994755387306213
NEGATIVE,0.9995089769363403
POSITIVE,0.9982825517654419
NEGATIVE,0.9995126724243164
NEGATIVE,0.9995152950286865
NEGATIVE,0.9995111227035522
NEGATIVE,0.9994966983795166
POSITIVE,0.9981624484062195
NEGATIVE,0.9995013475418091
POSITIVE,0.9984225034713745
NEGATIVE,0.9975376129150391
NEGATIVE,0.9994933605194092
NEGATIVE,0.9994890689849854
NEGATIVE,0.9995052814483643
NEGATIVE,0.999506950378418
NEGATIVE,0.9994794726371765
NEGATIVE,0.9936460256576538
NEGATIVE,0.999502420425415
POSITIVE,0.9916274547576904
NEGATIVE,0.9993927478790283
NEGATIVE,0.9984716773033142
NEGATIVE,0.9994997978210449
NEGATIVE,0.9995080232620239
NEGATIVE,0.9995074272155762
NEGATIVE,0.9968511462211609
NEGATIVE,0.9994816184043884
NEGATIVE,0.9994962215423584
NEGATIVE,0.9995036125183105
NEGATIVE,0.99945467710495
NEGATIVE,0.9995077848434448
POSITIVE,0.9863059520721436
NEGATIVE,0.9995031356811523
POSITIVE,0.9957738518714905
POSITIVE,0.9987967014312744
NEGATIVE,0.9994699358940125
POSITIVE,0.9942132830619812
NEGATIVE,0.9995043277740479
NEGATIVE,0.9992461204528809
NEGATIVE,0.9995040893554688
NEGATIVE,0.998950183391571
NEGATIVE,0.9994794726371765
POSITIVE,0.9988071918487549
NEGATIVE,0.999510645866394
NEGATIVE,0.9995185136795044
NEGATIVE,0.9994949102401733
NEGATIVE,0.9994907379150391
NEGATIVE,0.9963434338569641
NEGATIVE,0.9993990659713745
NEGATIVE,0.9995075464248657
NEGATIVE,0.9994882345199585
NEGATIVE,0.9995150566101074
NEGATIVE,0.9958375692367554
NEGATIVE,0.9995100498199463
NEGATIVE,0.9995014667510986
NEGATIVE,0.9966622591018677
NEGATIVE,0.9994922876358032
NEGATIVE,0.9995001554489136
NEGATIVE,0.999515175819397
NEGATIVE,0.999498724937439
NEGATIVE,0.9989233613014221
NEGATIVE,0.9995074272155762
NEGATIVE,0.9995138645172119
NEGATIVE,0.9993882179260254
NEGATIVE,0.999488115310669
NEGATIVE,0.9995131492614746
NEGATIVE,0.9995099306106567
NEGATIVE,0.9995132684707642
NEGATIVE,0.9995094537734985
NEGATIVE,0.999503493309021
NEGATIVE,0.999488115310669
NEGATIVE,0.999492883682251
NEGATIVE,0.9994968175888062
NEGATIVE,0.9990179538726807
NEGATIVE,0.9995067119598389
NEGATIVE,0.9994655251502991
NEGATIVE,0.9995110034942627
NEGATIVE,0.9952332377433777
NEGATIVE,0.9995113611221313
NEGATIVE,0.999492883682251
NEGATIVE,0.9995110034942627
NEGATIVE,0.999509334564209
NEGATIVE,0.9994850158691406
NEGATIVE,0.999492883682251
POSITIVE,0.9985883831977844
NEGATIVE,0.9994878768920898
NEGATIVE,0.9991301894187927
NEGATIVE,0.9994970560073853
NEGATIVE,0.9994916915893555
NEGATIVE,0.9992938041687012
NEGATIVE,0.9995013475418091
NEGATIVE,0.9995099306106567
NEGATIVE,0.9994931221008301
NEGATIVE,0.9994955062866211
NEGATIVE,0.9994994401931763
NEGATIVE,0.9982609152793884
NEGATIVE,0.9995037317276001
NEGATIVE,0.9994798302650452
NEGATIVE,0.9995089769363403
NEGATIVE,0.9995027780532837
NEGATIVE,0.999505877494812
NEGATIVE,0.9994509816169739
NEGATIVE,0.999510645866394
NEGATIVE,0.9995075464248657
NEGATIVE,0.9994980096817017
NEGATIVE,0.9994900226593018
NEGATIVE,0.9994823932647705
NEGATIVE,0.9994670748710632
NEGATIVE,0.9994853734970093
POSITIVE,0.9848452806472778
NEGATIVE,0.9995055198669434
NEGATIVE,0.9995063543319702
NEGATIVE,0.999505877494812
NEGATIVE,0.9994994401931763
NEGATIVE,0.9995105266571045
NEGATIVE,0.9995089769363403
NEGATIVE,0.9990742206573486
NEGATIVE,0.9995064735412598
NEGATIVE,0.9994587302207947
NEGATIVE,0.999503493309021
NEGATIVE,0.9995019435882568
NEGATIVE,0.9888800382614136
NEGATIVE,0.9995037317276001
NEGATIVE,0.9994787573814392
NEGATIVE,0.9995092153549194
NEGATIVE,0.9990212917327881
NEGATIVE,0.9976980090141296
NEGATIVE,0.9994786381721497
NEGATIVE,0.9994617104530334
NEGATIVE,0.9993526339530945
NEGATIVE,0.9919438362121582
POSITIVE,0.9988277554512024
POSITIVE,0.9972155094146729
NEGATIVE,0.9995081424713135
NEGATIVE,0.9981443881988525
POSITIVE,0.9954836368560791
NEGATIVE,0.999496340751648
NEGATIVE,0.9994877576828003
NEGATIVE,0.9995061159133911
NEGATIVE,0.9994025230407715
NEGATIVE,0.99951171875
NEGATIVE,0.9995126724243164
NEGATIVE,0.9995050430297852
NEGATIVE,0.9994983673095703
NEGATIVE,0.9994658827781677
NEGATIVE,0.999491810798645
NEGATIVE,0.9982492923736572
NEGATIVE,0.9995018243789673
NEGATIVE,0.9991495609283447
NEGATIVE,0.99951171875
NEGATIVE,0.9995139837265015
NEGATIVE,0.9995160102844238
NEGATIVE,0.9995037317276001
POSITIVE,0.9985795021057129
NEGATIVE,0.9991307854652405
NEGATIVE,0.9974422454833984
NEGATIVE,0.9994930028915405
NEGATIVE,0.9995039701461792
NEGATIVE,0.9995089769363403
NEGATIVE,0.9994927644729614
NEGATIVE,0.9851284623146057
NEGATIVE,0.999384880065918
NEGATIVE,0.9994760155677795
NEGATIVE,0.9994592070579529
NEGATIVE,0.9995027780532837
NEGATIVE,0.9994774460792542
NEGATIVE,0.9995126724243164
NEGATIVE,0.9995036125183105
NEGATIVE,0.9994667172431946
NEGATIVE,0.9995018243789673
POSITIVE,0.9932809472084045
NEGATIVE,0.9991410970687866
NEGATIVE,0.9995074272155762
NEGATIVE,0.9984292387962341
NEGATIVE,0.9876474142074585
NEGATIVE,0.9995138645172119
NEGATIVE,0.9973657727241516
NEGATIVE,0.9995063543319702
NEGATIVE,0.9995007514953613
NEGATIVE,0.9995108842849731
NEGATIVE,0.999194324016571
NEGATIVE,0.9994919300079346
NEGATIVE,0.9995138645172119
NEGATIVE,0.9995006322860718
NEGATIVE,0.9995006322860718
NEGATIVE,0.999504566192627
NEGATIVE,0.9995130300521851
NEGATIVE,0.9994636178016663
NEGATIVE,0.9994999170303345
NEGATIVE,0.9995073080062866
NEGATIVE,0.9995046854019165
NEGATIVE,0.9994537234306335
NEGATIVE,0.9983174800872803
NEGATIVE,0.9994927644729614
NEGATIVE,0.9995083808898926
NEGATIVE,0.9994853734970093
NEGATIVE,0.9992495179176331
NEGATIVE,0.9993340373039246
NEGATIVE,0.9995042085647583
NEGATIVE,0.9995001554489136
NEGATIVE,0.9994930028915405
NEGATIVE,0.999492883682251
NEGATIVE,0.9995098114013672
NEGATIVE,0.9995115995407104
NEGATIVE,0.9993991851806641
NEGATIVE,0.9994819760322571
NEGATIVE,0.999504566192627
NEGATIVE,0.9992250204086304
NEGATIVE,0.9995055198669434
NEGATIVE,0.9992802739143372
NEGATIVE,0.9994737505912781
NEGATIVE,0.9995061159133911
NEGATIVE,0.9995038509368896
NEGATIVE,0.9994930028915405
NEGATIVE,0.9995125532150269
NEGATIVE,0.9984045624732971
NEGATIVE,0.9986093044281006
NEGATIVE,0.9995090961456299
NEGATIVE,0.9995073080062866
POSITIVE,0.9902122616767883
NEGATIVE,0.9995039701461792
POSITIVE,0.9902122616767883
NEGATIVE,0.9994977712631226
NEGATIVE,0.9994951486587524
NEGATIVE,0.9953666925430298
NEGATIVE,0.9994561076164246
NEGATIVE,0.999479353427887
NEGATIVE,0.9994232654571533
NEGATIVE,0.9994485974311829
NEGATIVE,0.9991304278373718
NEGATIVE,0.9993797540664673
NEGATIVE,0.9994698166847229
NEGATIVE,0.9995012283325195
NEGATIVE,0.9994970560073853
NEGATIVE,0.9994792342185974
NEGATIVE,0.9994992017745972
NEGATIVE,0.9995120763778687
NEGATIVE,0.9980351328849792
NEGATIVE,0.9995057582855225
NEGATIVE,0.9992959499359131
NEGATIVE,0.9994912147521973
NEGATIVE,0.987241268157959
NEGATIVE,0.9995057582855225
NEGATIVE,0.9994683861732483
NEGATIVE,0.9994577765464783
NEGATIVE,0.9994847774505615
NEGATIVE,0.9995027780532837
NEGATIVE,0.9994818568229675
NEGATIVE,0.9994879961013794
POSITIVE,0.9983482360839844
NEGATIVE,0.9994814991950989
NEGATIVE,0.9995014667510986
NEGATIVE,0.9991772770881653
NEGATIVE,0.999508261680603
NEGATIVE,0.9995064735412598
NEGATIVE,0.9994103908538818
NEGATIVE,0.9994974136352539
NEGATIVE,0.9995043277740479
NEGATIVE,0.9994813799858093
NEGATIVE,0.9988693594932556
NEGATIVE,0.9994968175888062
NEGATIVE,0.9995130300521851
NEGATIVE,0.9994303584098816
NEGATIVE,0.9993701577186584
NEGATIVE,0.9985339641571045
NEGATIVE,0.9992850422859192
NEGATIVE,0.9990419745445251
NEGATIVE,0.9995065927505493
NEGATIVE,0.9995098114013672
NEGATIVE,0.999505877494812
NEGATIVE,0.999319314956665
NEGATIVE,0.9994895458221436
NEGATIVE,0.9995166063308716
NEGATIVE,0.9987037181854248
NEGATIVE,0.9994994401931763
NEGATIVE,0.9995002746582031
NEGATIVE,0.9993496537208557
NEGATIVE,0.9995020627975464
NEGATIVE,0.9988885521888733
NEGATIVE,0.9994969367980957
NEGATIVE,0.9995145797729492
NEGATIVE,0.9994939565658569
NEGATIVE,0.9995143413543701
NEGATIVE,0.9994975328445435
NEGATIVE,0.999488115310669
NEGATIVE,0.9994799494743347
POSITIVE,0.998828113079071
NEGATIVE,0.9993446469306946
NEGATIVE,0.9995131492614746
NEGATIVE,0.9995090961456299
NEGATIVE,0.999515175819397
NEGATIVE,0.9995100498199463
NEGATIVE,0.9995076656341553
NEGATIVE,0.9995075464248657
NEGATIVE,0.9981263279914856
NEGATIVE,0.9994850158691406
NEGATIVE,0.999468982219696
POSITIVE,0.9983929991722107
NEGATIVE,0.9994822144508362
NEGATIVE,0.9986373782157898
NEGATIVE,0.9994995594024658
POSITIVE,0.9970128536224365
NEGATIVE,0.9995018243789673
NEGATIVE,0.9994934797286987
NEGATIVE,0.9994315505027771
NEGATIVE,0.9992889165878296
POSITIVE,0.9895904660224915
NEGATIVE,0.9994162321090698
NEGATIVE,0.9994778037071228
NEGATIVE,0.999206006526947
NEGATIVE,0.9975476861000061
NEGATIVE,0.9995083808898926
NEGATIVE,0.9995096921920776
NEGATIVE,0.9995021820068359
NEGATIVE,0.9995025396347046
NEGATIVE,0.999477207660675
NEGATIVE,0.9994632601737976
POSITIVE,0.9943802952766418
NEGATIVE,0.9995085000991821
NEGATIVE,0.9994853734970093
NEGATIVE,0.999503493309021
NEGATIVE,0.9994621872901917
NEGATIVE,0.9995101690292358
NEGATIVE,0.999503493309021
NEGATIVE,0.9995074272155762
NEGATIVE,0.9994924068450928
NEGATIVE,0.9995099306106567
NEGATIVE,0.9994882345199585
NEGATIVE,0.9992658495903015
NEGATIVE,0.9995092153549194
NEGATIVE,0.9993389248847961
NEGATIVE,0.9994586110115051
NEGATIVE,0.9994966983795166
NEGATIVE,0.9995055198669434
NEGATIVE,0.9995142221450806
NEGATIVE,0.999430239200592
NEGATIVE,0.999497652053833
NEGATIVE,0.9994592070579529
NEGATIVE,0.9995145797729492
NEGATIVE,0.9995008707046509
NEGATIVE,0.9994994401931763
NEGATIVE,0.9995009899139404
NEGATIVE,0.9995108842849731
NEGATIVE,0.9995068311691284
POSITIVE,0.862983226776123
POSITIVE,0.9941763877868652
NEGATIVE,0.999502420425415
NEGATIVE,0.9994462132453918
NEGATIVE,0.9994947910308838
NEGATIVE,0.9993746876716614
NEGATIVE,0.9995036125183105
NEGATIVE,0.9995032548904419
POSITIVE,0.9923816323280334
